iter	Logloss
0	0.5013282241
1	0.3736457618
2	0.2777904983
3	0.1996987977
4	0.1437732604
5	0.1047923712
6	0.07687222471
7	0.05699344438
8	0.0425352357
9	0.03205725138
10	0.02442021011
11	0.01883569343
12	0.01468301868
13	0.01162068566
14	0.009198411231
15	0.007379317221
16	0.00593635756
17	0.004827675809
18	0.003972446715
19	0.00331923889
20	0.002772438336
21	0.002339224853
22	0.001975965701
23	0.001688134702
24	0.001441023646
25	0.001250213339
26	0.001086577727
27	0.0009508125337
28	0.0008351845592
29	0.0007385999927
30	0.0006590428509
31	0.0005923899487
32	0.0005304034581
33	0.0004837334478
34	0.0004387123361
35	0.0003943824863
36	0.0003579817739
37	0.0003251010711
38	0.0003002536426
39	0.0003002536426
40	0.0002747103528
41	0.0002536354814
42	0.0002536316636
43	0.0002343756403
44	0.0002343758555
45	0.0002111147353
46	0.0002111107621
47	0.0001969492805
48	0.0001969541498
49	0.0001969432716
50	0.0001969402109
51	0.0001969359361
52	0.0001969359361
53	0.0001944093234
54	0.0001944082839
55	0.0001944046382
56	0.0001944052027
57	0.0001944060765
58	0.0001944077763
59	0.0001944003241
60	0.0001944006501
61	0.0001881529661
62	0.0001881529661
63	0.0001764117001
64	0.0001742128202
65	0.0001742146452
66	0.0001738563025
67	0.0001738531861
68	0.0001738540163
69	0.0001670903201
70	0.0001670654975
71	0.000164835668
72	0.0001648416423
73	0.0001644489174
74	0.0001644497485
75	0.0001644478058
76	0.000162345228
77	0.0001614429503
78	0.0001491942138
79	0.0001491961967
80	0.0001491961967
81	0.0001491917449
82	0.0001491917449
83	0.0001491917873
84	0.0001491909918
85	0.0001417414632
86	0.0001417316516
87	0.0001417440807
88	0.0001417335957
89	0.0001417374541
90	0.0001417401539
91	0.0001417380813
92	0.0001417357566
93	0.0001417362094
94	0.0001417370817
95	0.0001417370817
96	0.0001401213356
97	0.0001401213356
98	0.0001401259352
99	0.0001401195408
100	0.0001401201597
101	0.0001401143738
102	0.0001401191916
103	0.0001401182328
104	0.0001401152204
105	0.0001380096531
106	0.0001380096531
107	0.0001380080683
108	0.0001380062932
109	0.0001380062932
110	0.0001380046384
111	0.0001272088116
112	0.0001272034699
113	0.0001272081861
114	0.0001245501776
115	0.0001245542812
116	0.0001245557558
117	0.0001245557558
118	0.0001230652724
119	0.0001230596326
120	0.0001230622742
121	0.0001230594128
122	0.0001230573491
123	0.0001171198135
124	0.0001171198135
125	0.00011711814
126	0.0001171209904
127	0.0001171201036
128	0.000117092753
129	0.0001170284839
130	0.0001170287567
131	0.0001079383705
132	0.0001079443505
133	0.0001079384781
134	0.0001079384781
135	0.0001079384781
136	0.0001079390623
137	0.0001079356483
138	0.0001079356483
139	0.0001079356483
140	0.0001079343764
141	0.0001079343764
142	0.0001079390843
143	0.0001079368474
144	0.0001079358718
145	0.0001079339845
146	0.0001079339845
147	0.0001079339845
148	0.0001079339845
149	0.000107934043
150	0.0001079324054
151	0.0001079324054
152	0.0001079324054
153	0.0001079324054
154	0.0001079324634
155	0.0001079324634
156	0.0001079324634
157	0.0001079323269
158	0.0001079323269
159	0.000107931546
160	0.0001079341375
161	0.000107928814
162	0.000107927514
163	0.000107927514
164	0.000107929736
165	0.0001079270931
166	0.0001079270931
167	0.0001079290181
168	0.0001079290181
169	0.0001079290181
170	0.000107928277
171	0.000107928277
172	0.000107928277
173	0.000107927073
174	0.0001079261571
175	0.0001079257966
176	0.0001079237388
177	0.0001079232547
178	0.0001079241245
179	0.0001079214286
180	0.0001079238439
181	0.0001079237704
182	0.0001079235752
183	0.0001079212845
184	0.0001079212845
185	0.0001079197931
186	0.0001079628712
187	0.0001079628712
188	0.0001079635367
189	0.000107959803
190	0.000107959803
191	0.0001079578888
192	0.0001079570941
193	0.0001079580637
194	0.0001079576971
195	0.0001079576247
196	0.0001079558833
197	0.0001079572774
198	0.0001079572774
199	0.0001079549815
200	0.0001023261084
201	0.0001023261084
202	0.0001023261084
203	0.000102324939
204	0.0001023242805
205	0.0001023242805
206	0.0001023249406
207	0.0001023249406
208	0.0001023242485
209	0.0001023231787
210	0.0001023235334
211	0.0001023235334
212	0.0001023221502
213	0.0001023223056
214	0.0001023212574
215	0.0001023219485
216	0.0001023219485
217	0.0001023212799
218	0.0001023205735
219	0.0001023205735
220	0.0001023217614
221	0.0001023217614
222	0.0001023184666
223	0.0001023184666
224	0.0001023172622
225	0.0001023189157
226	0.0001023195636
227	0.0001023175173
228	0.0001023180724
229	0.0001023159923
230	0.0001023175079
231	9.782974414e-05
232	9.782888926e-05
233	9.782888926e-05
234	9.782810388e-05
235	9.782810388e-05
236	9.782632472e-05
237	9.782632472e-05
238	9.782520101e-05
239	9.782427993e-05
240	9.782407788e-05
241	9.782392583e-05
242	9.782392583e-05
243	9.782484834e-05
244	9.782240653e-05
245	9.78232543e-05
246	9.782188568e-05
247	9.781938039e-05
248	9.781699443e-05
249	9.78148955e-05
250	9.781508566e-05
251	9.781377449e-05
252	9.781377449e-05
253	9.781259941e-05
254	9.781259941e-05
255	9.781259941e-05
256	9.781055703e-05
257	9.78134223e-05
258	9.78134223e-05
259	9.781031997e-05
260	9.781031997e-05
261	9.78057074e-05
262	9.78057074e-05
263	9.780650677e-05
264	9.780785684e-05
265	9.780490218e-05
266	9.780440004e-05
267	9.780486958e-05
268	9.780486958e-05
269	9.780242376e-05
270	9.780242376e-05
271	9.780242376e-05
272	9.780104028e-05
273	9.78007054e-05
274	9.78016193e-05
275	9.78016193e-05
276	9.779813708e-05
277	9.779977916e-05
278	9.779800832e-05
279	9.779725782e-05
280	9.779681283e-05
281	9.779694149e-05
282	9.779582024e-05
283	9.779479384e-05
284	9.779479384e-05
285	9.779568032e-05
286	9.77962929e-05
287	9.77940408e-05
288	9.779317874e-05
289	9.779317874e-05
290	9.779317874e-05
291	9.779081507e-05
292	9.779356068e-05
293	9.779158866e-05
294	9.779075431e-05
295	9.779009041e-05
296	9.778962208e-05
297	9.77902316e-05
298	9.779044086e-05
299	9.778974873e-05
300	9.778974873e-05
301	9.778775415e-05
302	9.778772171e-05
303	9.778336031e-05
304	9.778619142e-05
305	9.778346795e-05
306	9.777955724e-05
307	9.778085307e-05
308	9.778143746e-05
309	9.778143746e-05
310	9.777703676e-05
311	9.777729936e-05
312	9.777691847e-05
313	9.777564195e-05
314	9.777529578e-05
315	9.777529578e-05
316	9.77741388e-05
317	9.777183623e-05
318	9.776957004e-05
319	9.776957004e-05
320	9.777125921e-05
321	9.7772587e-05
322	9.7772587e-05
323	9.7772587e-05
324	9.777555969e-05
325	9.777164614e-05
326	9.777246731e-05
327	9.776844473e-05
328	9.776868732e-05
329	9.776742925e-05
330	9.776517025e-05
331	9.776528278e-05
332	9.776526246e-05
333	9.776364615e-05
334	9.776319498e-05
335	9.776120049e-05
336	9.776055918e-05
337	9.776174303e-05
338	9.775883102e-05
339	9.775967857e-05
340	9.775757391e-05
341	9.775421812e-05
342	9.775587653e-05
343	9.77538648e-05
344	9.77538648e-05
345	9.775478214e-05
346	9.775361657e-05
347	9.7753145e-05
348	9.7753145e-05
349	9.775287683e-05
350	9.775488445e-05
351	9.775144189e-05
352	9.775073667e-05
353	9.774814945e-05
354	9.774679335e-05
355	9.77452983e-05
356	9.774732039e-05
357	9.77447948e-05
358	9.774637976e-05
359	9.774161076e-05
360	9.774334739e-05
361	9.774262381e-05
362	9.774262381e-05
363	9.773919463e-05
364	9.774006615e-05
365	9.774055226e-05
366	9.773911952e-05
367	9.773911952e-05
368	9.773912654e-05
369	9.773564987e-05
370	9.773564987e-05
371	9.773565399e-05
372	9.773565399e-05
373	9.773633944e-05
374	9.773410702e-05
375	9.77360029e-05
376	9.773508132e-05
377	9.773451803e-05
378	9.773451803e-05
379	9.773234913e-05
380	9.773230481e-05
381	9.773230481e-05
382	9.773164316e-05
383	9.773164316e-05
384	9.773164316e-05
385	9.773255984e-05
386	9.773255984e-05
387	9.773494316e-05
388	9.773494316e-05
389	9.772874386e-05
390	9.773204831e-05
391	9.773026915e-05
392	9.77308969e-05
393	9.773084302e-05
394	9.773084302e-05
395	9.773084302e-05
396	9.772809426e-05
397	9.772857069e-05
398	9.772886423e-05
399	9.772886423e-05
400	9.772561279e-05
401	9.772813729e-05
402	9.772764994e-05
403	9.772531966e-05
404	9.772666094e-05
405	9.772509648e-05
406	9.772438013e-05
407	9.772345226e-05
408	9.772607297e-05
409	9.772371013e-05
410	9.772315909e-05
411	9.772315909e-05
412	9.772231053e-05
413	9.772264682e-05
414	9.783760084e-05
415	9.783747517e-05
416	9.783678561e-05
417	9.783653096e-05
418	9.783390817e-05
419	9.783131002e-05
420	9.783276573e-05
421	9.782716968e-05
422	9.782800819e-05
423	9.782515575e-05
424	9.782683833e-05
425	9.782912325e-05
426	9.782741208e-05
427	9.78267987e-05
428	9.7826101e-05
429	9.782673987e-05
430	9.782588354e-05
431	9.782568396e-05
432	9.782517013e-05
433	9.7825628e-05
434	9.782479136e-05
435	9.78266023e-05
436	9.78211896e-05
437	9.782338114e-05
438	9.781842069e-05
439	9.782113353e-05
440	9.782127417e-05
441	9.781938946e-05
442	9.781802529e-05
443	9.782106087e-05
444	9.781870638e-05
445	9.781905966e-05
446	9.781759198e-05
447	9.781758139e-05
448	9.781704394e-05
449	9.781741408e-05
450	9.781589972e-05
451	9.781686986e-05
452	9.78151918e-05
453	9.781602022e-05
454	9.781433962e-05
455	9.781475706e-05
456	9.78158055e-05
457	9.781200859e-05
458	9.781307923e-05
459	9.781221156e-05
460	9.781308594e-05
461	9.781308652e-05
462	9.781488434e-05
463	9.781384873e-05
464	9.781284378e-05
465	9.781444263e-05
466	9.781341134e-05
467	9.781457097e-05
468	9.781112392e-05
469	9.781067183e-05
470	9.781046195e-05
471	9.781446715e-05
472	9.781168416e-05
473	9.781039152e-05
474	9.781049337e-05
475	9.781176038e-05
476	9.780721206e-05
477	9.781026234e-05
478	9.780929915e-05
479	9.780929915e-05
480	9.780929915e-05
481	9.780929915e-05
482	9.780929915e-05
483	9.780929915e-05
484	9.780929915e-05
485	9.780929915e-05
486	9.780929915e-05
487	9.780929915e-05
488	9.780929915e-05
489	9.780929915e-05
490	9.780929915e-05
491	9.780929915e-05
492	9.780929915e-05
493	9.780929915e-05
494	9.780929915e-05
495	9.780929915e-05
496	9.780929915e-05
497	9.780929915e-05
498	9.780929915e-05
499	9.780929915e-05
500	9.780929915e-05
501	9.780929915e-05
502	9.780929915e-05
503	9.780929915e-05
504	9.780929915e-05
505	9.780929915e-05
506	9.780929915e-05
507	9.780929915e-05
508	9.780929915e-05
509	9.780929915e-05
510	9.780929915e-05
511	9.780929915e-05
512	9.780929915e-05
513	9.780929915e-05
514	9.780929915e-05
515	9.780929915e-05
516	9.780929915e-05
517	9.780929915e-05
518	9.780929915e-05
519	9.780929915e-05
520	9.780929915e-05
521	9.780929915e-05
522	9.780929915e-05
523	9.780929915e-05
524	9.780929915e-05
525	9.780929915e-05
526	9.780929915e-05
527	9.780929915e-05
528	9.780929915e-05
529	9.780929915e-05
530	9.780929915e-05
531	9.780929915e-05
532	9.780929915e-05
533	9.780929915e-05
534	9.780929915e-05
535	9.780929915e-05
536	9.780929915e-05
537	9.780929915e-05
538	9.780929915e-05
539	9.780929915e-05
540	9.780929915e-05
541	9.780929915e-05
542	9.780929915e-05
543	9.780929915e-05
544	9.780929915e-05
545	9.780929915e-05
546	9.780929915e-05
547	9.780929915e-05
548	9.780929915e-05
549	9.780929915e-05
550	9.780929915e-05
551	9.780929915e-05
552	9.780929915e-05
553	9.780929915e-05
554	9.780929915e-05
555	9.780929915e-05
556	9.780929915e-05
557	9.780929915e-05
558	9.780929915e-05
559	9.780929915e-05
560	9.780929915e-05
561	9.780929915e-05
562	9.780929915e-05
563	9.780929915e-05
564	9.780929915e-05
565	9.780929915e-05
566	9.780929915e-05
567	9.780929915e-05
568	9.780929915e-05
569	9.780929915e-05
570	9.780929915e-05
571	9.780929915e-05
572	9.780929915e-05
573	9.780929915e-05
574	9.780929915e-05
575	9.780929915e-05
576	9.780929915e-05
577	9.780929915e-05
578	9.780929915e-05
579	9.780929915e-05
580	9.780929915e-05
581	9.780929915e-05
582	9.780929915e-05
583	9.780929915e-05
584	9.780929915e-05
585	9.780929915e-05
586	9.780929915e-05
587	9.780929915e-05
588	9.780929915e-05
589	9.780929915e-05
590	9.780929915e-05
591	9.780929915e-05
592	9.780929915e-05
593	9.780929915e-05
594	9.780929915e-05
595	9.780929915e-05
596	9.780929915e-05
597	9.780929915e-05
598	9.780929915e-05
599	9.780929915e-05
600	9.780929915e-05
601	9.780929915e-05
602	9.780929915e-05
603	9.780929915e-05
604	9.780929915e-05
605	9.780929915e-05
606	9.780929915e-05
607	9.780929915e-05
608	9.780929915e-05
609	9.780929915e-05
610	9.780929915e-05
611	9.780929915e-05
612	9.780929915e-05
613	9.780929915e-05
614	9.780929915e-05
615	9.780929915e-05
616	9.780929915e-05
617	9.780929915e-05
618	9.780929915e-05
619	9.780929915e-05
620	9.780929915e-05
621	9.780929915e-05
622	9.780929915e-05
623	9.780929915e-05
624	9.780929915e-05
625	9.780929915e-05
626	9.780929915e-05
627	9.780929915e-05
628	9.780929915e-05
629	9.780929915e-05
630	9.780929915e-05
631	9.780929915e-05
632	9.780929915e-05
633	9.780929915e-05
634	9.780929915e-05
635	9.780929915e-05
636	9.780929915e-05
637	9.780929915e-05
638	9.780929915e-05
639	9.780929915e-05
640	9.780929915e-05
641	9.780929915e-05
642	9.780929915e-05
643	9.780929915e-05
644	9.780929915e-05
645	9.780929915e-05
646	9.780929915e-05
647	9.780929915e-05
648	9.780929915e-05
649	9.780929915e-05
650	9.780929915e-05
651	9.780929915e-05
652	9.780929915e-05
653	9.780929915e-05
654	9.780929915e-05
655	9.780929915e-05
656	9.780929915e-05
657	9.780929915e-05
658	9.780929915e-05
659	9.780929915e-05
660	9.780929915e-05
661	9.780929915e-05
662	9.780929915e-05
663	9.780929915e-05
664	9.780929915e-05
665	9.780929915e-05
666	9.780929915e-05
667	9.780929915e-05
668	9.780929915e-05
669	9.780929915e-05
670	9.780929915e-05
671	9.780929915e-05
672	9.780929915e-05
673	9.780929915e-05
674	9.780929915e-05
675	9.780929915e-05
676	9.780929915e-05
677	9.780929915e-05
678	9.780929915e-05
679	9.780929915e-05
680	9.780929915e-05
681	9.780929915e-05
682	9.780929915e-05
683	9.780929915e-05
684	9.780929915e-05
685	9.780929915e-05
686	9.780929915e-05
687	9.780929915e-05
688	9.780929915e-05
689	9.780929915e-05
690	9.780929915e-05
691	9.780929915e-05
692	9.780929915e-05
693	9.780929915e-05
694	9.780929915e-05
695	9.780929915e-05
696	9.780929915e-05
697	9.780929915e-05
698	9.780929915e-05
699	9.780929915e-05
700	9.780929915e-05
701	9.780929915e-05
702	9.780929915e-05
703	9.780929915e-05
704	9.780929915e-05
705	9.780929915e-05
706	9.780929915e-05
707	9.780929915e-05
708	9.780929915e-05
709	9.780929915e-05
710	9.780929915e-05
711	9.780929915e-05
712	9.780929915e-05
713	9.780929915e-05
714	9.780929915e-05
715	9.780929915e-05
716	9.780929915e-05
717	9.780929915e-05
718	9.780929915e-05
719	9.780929915e-05
720	9.780929915e-05
